LOT_ID,VENDOR_SCRIBE,WAFER_NUMBER,PRODUCT_GROUP_ID,BIN_NUMBER,BIN_TYPE,DIE_X,DIE_Y,BIN_COLOR,INK_FLAG
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,3,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,4,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,4,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,4,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,1,14,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,1,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,2,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,1,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,2,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,25,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,25,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,25,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,15,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,16,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,42,17,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,42,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,42,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,18,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,8,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,3,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,3,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,3,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,4,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,4,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,0,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,1,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,2,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,2,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,2,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,9,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,10,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,19,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,20,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,21,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,22,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,23,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,24,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,25,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,25,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,26,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,35,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,36,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,19,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,39,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,40,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,33,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,34,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,11,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,12,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,5,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,20,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,6,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,13,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,14,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,31,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,32,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,37,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,38,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,41,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,42,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,42,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,43,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,21,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,44,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,29,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,30,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,27,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,28,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,17,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,18,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,15,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,24,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,16,25,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,22,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,23,#00FF00,1
LOTELP235.000,WAFEASPXJBN86281,5,Product1,1,S,7,24,#00FF00,1
